user,location,tweet
Solis_Alis_,"South Carolina, USA",I thought ‘’“our government”’’got overthrown when Blormph colluded with RUSSIA you people are dumb and embarrassing idiots! https://t.co/9SfAYWpXNy
yep_its_alok,Earth,"@nishadah @ModernSissyFuss @zoo_bear And the rest of 21% will be forced to eat eggs? It will be impossible to segregate veg and non veg in government schools. Good in theory, but practically impossible."
001maxlogic,United States,"@SteveSchmidtSES @MalcolmNance @nytimes It was an attempted coup. ""An attempt at a violent overthrow of established government"". Because of the national gaurd participation, and the local police standing down."
Echecrates,"San Francisco, CA",U.S. government spending is out of control. So many parallels I can draw between the government spending in the U.S and in Nigeria.  https://t.co/m3i2rsI18X
DuruyJackson,Nitro West Virginia ,"@Oblap1 @Vaushling @KnowNothingTV @B43Franco @VaushV Vaushs hatred of “tankies” and support for the US government may mean he’s proud of having done this.  Plus he’s got a bit of an ego.
Plus what does it matter when 99% of his fans will defend him and insist he’s joking."
sarahlaughed,Boston,"@OZ01027 @Maccabee_413 @MSzafranski413 @jgoldmanMA @m_bakshi @OCPFReports Well, we need to have a meeting of senior staff with the candidate. Canine Americans are complaining that they’re underrepresented in the campaign, and our polling indicates that the Commonwealth is united in support of more hedgehogs at all levels of government

🥩 for 🐶 staff!"
shackmom,USA,"@RandPaul Sure, you’ll do everything by asking the federal government for taxpayer money, after you voted to deny other states that were hit hard by natural disasters, the same help from the federal government.  You called it Socialism.  It looks like you’re pro-socialism now. #Hypocrite"
melteddali,"Ohio, USA",@ChristinaPushaw Didn't you guys fire then arrest a government official who was trying to get better tracking of covid cases. You can't be trusted
TheMandarinAU,Australia,"Victoria will have the capacity to produce tens of millions of mRNA vaccine doses from 2024 under a new deal with the federal government and Moderna. #COVID19Aus #vaccination #pandemic
https://t.co/ckuUhnR2p1"
Umesh_Sachdev,"Palo Alto, CA",It’s great to see @WhiteHouse prioritizing customer service for the American people with this Executive Order for government agencies to leverage technology that will deliver more user-friendly and secure customer experiences for Americans. #CX https://t.co/qBPOu1zczd
TheDickManMojo,"Tennessee, USA","Patrick Byrne Declares JOHN BRENNAN Behind Corruption In US Government

https://t.co/7KbS9V5IPY"
cjbanning,"South Jersey, USA","@icbm999 @philipg141 @tuned_citizen @ErinKnopf @lasweet1 @sandibachom @StephenKing Obviously there are people of color in the military, but I suspect that they're probably less mistrustful of the government than persons of color who aren't."
TonyRobertson,California,"@diveinordie Government NEVER relinquishes their grip on our freedom. 
Every incremental step they take is never walked back

At some point we will carted off to camps for re-education if they continue to get their way

“Never again”?

It’s already happening"
ConservativeARK,United States,"@jackmurphylive Truly shocked at the number of people in this country who would willingly place themselves and force others under the rule of tyrants. Government is their religion, their cult. They cannot be saved."
leahsandals,Toronto,Justin Trudeau: Tell the Federal Government it's time to intervene on Bill 21 today - Sign the Petition! https://t.co/GR2orrn9JQ via @CdnChange
IronSharky,"the Bay Area, CA","Whatever the punishment is for conspiring to overthrow the government, just give it to Meadows now."
ajitnewyork,"Manhattan, NY",As the information trickles down the most ironical thing about 1/6 is the fact Trump thought he could take overthrow the U S Government by inciting a mob of people collected by the President in the Capitol building.
Dudeblade_X,"California, USA","@heidi_seidr I don't know, but the people who live there would have to be the most propagandized people to not realize how their government allows that to happen because said government is bought out by the insurance corporations."
J_LaRosa415,"San Francisco, CA","@babbar_official The core of the thread isn't to say that the government *shouldn't* raise taxes. Just to illustrate how easily it *could* end the crisis if it really wanted to. If new taxes are the primary barrier to getting anything done, I have great news. It's not a dealbreaker. Let's do it."
BarristersHorse,Lincolnshire,"14. They will also face the humiliation of the Labour Party capitalising on its own decision to back the government &amp; will taunt the rebels for it in the Commons.

Or Omicron will be a non event &amp; the rebels made the right call.

As I said, a week's a long time in politics."
BarristersHorse,Lincolnshire,"10. There is an alternative with lateral flow tests, but with current demand outstripping logistics, they aren't much help for the party season. 

Covid passports appear to be a measure used to make it look like the government is looking out for you."
ShamsasGrampaw,Western North Carolina USA,"@joncoopertweets It has become a deadly game of ""US"" &amp; ""THEM."" I want a government whose representing work for The People, and not corporations. They have proven that what Capitalism has become is not sustainable, without the government throwing OUR MONEY at them, every time!!"
americastribe,"Texas, USA","@BlueOceanGal1 They just hear the word fascist, and associate it with the term “repressive regime”. What scares the hell out of me, is that they want to teach even less history and government, than we do now."
SternShark,"Martinez, California","@markmulder20 Just curious if you were equally offended when Lauren Boebert referred to Ilhan Omar as “Jihad Squad” or when Marjorie Taylor Greene said Muslims don’t belong in US government?

Since you’re so principled I’m sure you could point to a few of your tweets that refuted that crap?"
BruhSlashDude,"Raleigh, NC","Oh no Elon Musk didn’t pay his taxes, so what? Neither should the rest of us, time to stop deep throating the boots of the thieving two party government. #TaxationIsTheft"
Scarlet34392850,Atlantis,@Leopard24601 @haleshannon @jk_rowling Women’s prisons are already hot beds of sexual abuse and rapes mostly either prisoner on guard or guard on prisoner commons involving 2 or assailants https://t.co/MC26ks42nu
profwolff,"New York, NY","Billions of our taxes paid to Moderna for research, etc. to make Covid vaccine. Another case of gov't support for private capitalists while Moderna profits stay private. Old capitalist ploy: socialize costs; keep profits private. https://t.co/rvFwdJioIa"
StevePratico,"SF Bay Area, Ca.","New survey show 53% of registered voters see entire Biden agenda as 'big government socialism' https://t.co/24zQlc52Br via @JustTheNews 

The next question should be, is that a good or bad thing? Some fools may like it, vote for it."
argen_ralph,"Rockport, TX","@MRiverlife @MEMcovfefe4 If people don’t stop and think and stop listening to TV and the media it’s over. However there is too money and power involved. Government, politicians, pharmaceutical etc. what chance does the citizenry have? NONE"
huntertotheworl,Jamaica,@dentona22 Local government elections on the horizon. The visuals maybe needed for the parties they think
CAAttorney1,"San Francisco, CA",@MZHemingway Curious how you can call yourself an American when you supported the violent overthrow of our government?
bravotvwatchero,Australia,Daniel Michael Andrews government MUST be repealed immediately. #danielscorruptgovernment #springst #auspol https://t.co/fgRYcSpwSQ
24sales2U,"Main Street, USA","@TruthOmbudsman @tedcruz Bullsh*t, that has nothing to do with it. In times of crisis the government must be able to maintain control in spite of whiney crybabies."
kballew,"Cornelia, GA","Ya know what I believe… the government is trying to kill off s.s. recipients with the Covid and new variant, there are more of us receiving benefits than paying in. Get rid of us , there’s your fresh start… yeah I said it, freedom of speech 🇺🇸🇺🇸🇺🇸🇺🇸"
jacktrammell,"Mineral, VA",Sitting.. Members.. of Congress.. tried to overthrow the government.  Let that sink in. #4thBranch
TRIBBStoGO,Australia,"@prudinx You need the new Intra - Galactic LNP Calendar that's where all Government pay increases end up , there planning for our future but only in the future that's the LNP way 😉!!!!"
reliablevoter,United States,There is no doubt now that these guys were behind the #Jan6 coup attempt to overthrow the government of the United States of America. https://t.co/g8VxnoDj0M
calgaryherald,"Calgary, Alberta",Government workers ratify contract with province https://t.co/rgiVUEYIML #ableg #abpoli
